UF,Code,State,Year,stategdp,population,health_insurance,hospitalbeds,icu,population65,doctors,gdp_pc,IMLEE,LSS,first_restriction,first_stringency_index,week_first_restriction,deaths_week13,cases_week13,first_death,first_1kcases,first_10cases_pc,first_100cases_pc,first_1death_pc,first_10death_pc,si2020,si2021,votes_left,votes_right,votes_null,share_votes_right,deaths2020,deaths2021,cases2020,cases2021,cases_pc2020,cases_pc2021,deaths_pc2020,deaths_pc2021
MG,31,MINAS GERAIS,2017,352694706.449372,21119536.0,,19.9682319343638,2.37445836554492,9.271037015207153,17.2595016755762,16699.92685679136,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2018,360073691.82989,21040662.0,,19.5587556449824,2.44134428850195,9.842846199420912,17.8325742159,17113.230174501638,7.26,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2019,366267128.819012,21168791.0,10.20558991772369,19.327745264243,2.46113094822783,10.17063279617622,18.1915207155666,17302.22235266114,7.12,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2020,360315041.865501,21292666.0,,19.9058758854653,3.4238314732406,10.830020064185481,18.929835590652,16922.025727802287,4.5,3.682938453159042,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,11903.0,,542925.0,,2564.742596778437,,56.22900240264075,
MG,31,MINAS GERAIS,2021,400321099.01814,21411923.0,,19.975202600906,4.56381241423295,10.498823482598924,19.8196817726273,18696.176845869475,4.3,4.981526138817096,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,56673.0,,2224375.0,,10507.803681372261,,267.7195877648374
MS,50,MATO GROSSO DO SUL,2000,27166580.6295455,2057734.0,,,,,,13202.182900970436,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2001,28879309.7128563,2111036.0,,,,,,13680.15974756295,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2002,31232626.2300593,2140624.0,,,,,,14590.430748258124,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2003,36377027.0112106,2169688.0,,,,,,16766.017515518637,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2004,36117695.9296407,2230702.0,,,,,,16191.17924744798,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2005,34127058.23785,2264468.0,,,,,,15070.673658382455,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2006,35926094.0335368,2297981.0,,,,,,15633.76461055892,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2007,38077371.785245,,,,,,,,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2008,42142148.5444637,2336060.0,,,,,,18039.839963213148,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2009,42846455.1114004,2360498.0,,,,,,18151.44732653889,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2010,47270656.0,,,23.805038190276,1.76470941919916,,12.3386024089302,,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2011,50899075.4686163,2477541.0,,22.4496607360472,1.83212036605191,,12.0782031983483,20544.190981548356,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2012,53037878.9317305,2500365.0,,22.080331310218,1.82408828821924,7.038972310042733,11.8187756881029,21212.054612718744,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2013,55055571.7568233,2587269.0,,21.8846362662924,1.98526960849634,6.145476175844104,12.1266241520279,21279.415382329127,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2014,58239958.9219596,2619657.0,,22.2781632225882,1.93548994219218,6.71843680298604,12.9736323194774,22231.902467368665,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2015,56977358.6112769,2651235.0,,21.8035304650315,1.88713986714535,7.317344558290759,13.4288370546099,21490.874483505573,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2016,58295005.1389129,2682167.0,,21.2639402251289,2.12999366215173,7.493940533904116,13.866370453562,21734.293628589458,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2017,58986735.7963571,2713147.0,,20.9402864090786,2.37220173451415,7.850661980349756,14.5135921975085,21741.07624701393,,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2018,62641549.1046888,2739524.0,,20.186633566507,2.34956791361159,7.337041033405803,15.2430796006196,22865.851551104788,7.5,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2019,60088107.11112,2770380.0,5.180155790902331,20.1881189757703,2.38336333228499,7.724572080364426,15.8801927513609,21689.4819884348,5.96,,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,,,,,,,
MS,50,MATO GROSSO DO SUL,2020,64712232.9997132,2800681.0,,20.4142482922177,3.23023399352316,8.569344384455066,16.8414137236239,23105.89210256834,3.89,3.7193627450980395,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,2329.0,,133761.0,,4828.25460767115,,84.06788960359228,
MS,50,MATO GROSSO DO SUL,2021,66380152.2174182,2830371.0,,20.2361261975842,4.20660179365837,7.914156836683247,17.305123859357,23452.8096201587,5.4,4.960095204808356,2020-03-20,25.93,12,0,31,14,22,19,24,24,30,31.61286885245902,33.9533698630137,465025,872049,112903,0.6014226432557206,,9728.0,,380405.0,,13731.148795472101,,351.14316447563147
MT,51,MATO GROSSO,2000,32741516.2882169,2419591.0,,,,,,13531.839177868036,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2001,34949328.7839056,2560584.0,,,,,,13648.967885414266,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2002,36457362.1860218,2604742.0,,,,,,13996.53485298037,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2003,44453714.9998728,2651335.0,,,,,,16766.54025231546,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2004,51596180.8545016,2749145.0,,,,,,18768.082751001348,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2005,49276282.3081726,2803274.0,,,,,,17578.11841017774,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2006,41358234.5360715,2856999.0,,,,,,14476.110959811851,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2007,48130348.5534424,,,,,,,,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2008,57248521.9942139,2957735.0,,,,,,19355.527792115892,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2009,57131961.7946998,3001692.0,,,,,,19033.25251048402,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2010,56600955.0,,,21.2261035658523,1.85416896694139,,9.49000803580521,,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2011,63843109.0946035,3075936.0,,20.9687639404121,1.85430660058978,,9.15656599371231,20755.66887432102,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2012,68135480.9320463,3115336.0,,21.2449573248506,1.99650586618476,6.098860604442025,8.96818609370742,21870.989495850943,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2013,70974581.9942659,3182113.0,,21.4401808621329,2.14505134794159,5.93944966756366,9.23658490466611,22304.230551921286,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2014,74678712.5271125,3224357.0,,21.3555417713734,2.10407587662097,6.140759227343622,9.86099182491968,23160.80772914181,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2015,73666632.9421807,3265486.0,,21.0376100454362,2.38519774488566,6.155285920686844,10.3068600771148,22559.163610617437,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2016,78587690.9245434,3305531.0,,20.9690021891707,2.63406473498941,6.806773253676942,10.7919451784874,23774.604117929433,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2017,77619318.0774473,3344544.0,,21.0263492714517,2.94884269141586,6.667575609709425,11.4435299689409,23207.743141500694,,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2018,80487073.7888878,3441998.0,,21.0703686250447,3.11761753880547,7.292276172153499,11.898612375719,23383.823520201873,7.57,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2019,79853978.2616435,3484466.0,6.241099784012816,20.7669314800795,3.20135136919115,6.543326868449857,12.2283203987833,22917.135154036085,5.52,,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,,,,,,,
MT,51,MATO GROSSO,2020,94275679.6359836,3526220.0,,20.4747104075563,4.13946567901795,6.607642177742738,13.3599151499339,26735.620476312764,4.09,2.685866013071896,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,4455.0,,179429.0,,5149.397353855656,,127.85316315326367,
MT,51,MATO GROSSO,2021,108945617.730375,3567234.0,,20.6992775541685,5.58322405165085,7.092329799502921,14.8934253635543,30540.642338118276,5.28,3.3129254114028446,2020-03-16,16.67,12,0,13,14,21,19,23,21,26,41.7631693989071,41.01309589041096,549001,1085824,84052,0.6317054681632251,,13797.0,,553852.0,,15894.888915546888,,395.9573719473802
PA,15,PARÁ,2000,50822027.0732054,6004854.0,,,,,,8463.490881411171,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2001,52599758.589358,6341736.0,,,,,,8294.220792123482,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2002,50309369.9902144,6453683.0,,,,,,7795.451061078519,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2003,50403259.5757819,6574993.0,,,,,,7665.903153932163,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2004,57598290.4271504,6850181.0,,,,,,8408.287376224132,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2005,58289234.5945053,6970586.0,,,,,,8362.171357545161,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2006,61946794.5968534,7110465.0,,,,,,8712.059562469318,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2007,65621013.6045768,,,,,,,,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2008,70925187.5638002,7321490.0,,,,,,9687.261413155,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2009,66859355.671288,7431020.0,,,,,,8997.33221970712,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2010,82684518.0,,,19.6013252517008,1.57768570800313,,5.55179624729576,,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2011,91130002.6874327,7688593.0,,19.6686321309125,1.61273372239037,,5.39365476768686,11852.624100070416,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2012,91582803.5127721,7777543.0,,19.4930763728349,1.60801313143724,5.065867202534271,5.32235596368939,11775.2873256724,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2013,96442117.7962334,7969654.0,,19.6442888473189,1.84205299807058,5.295085583389191,5.56392294300392,12101.167478065347,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2014,91903861.3791138,8073924.0,,19.5433178991023,1.88684230783924,5.486799231699481,6.24390191626772,11382.79990982251,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2015,89769844.444765,8175113.0,,18.8765541785558,1.88669519047374,5.614601290526504,6.47880576015137,10980.868942700243,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2016,87613211.9073161,8272517.0,,18.6194373659713,1.89426980833289,5.9353156965407265,6.64779216029668,10590.877227247294,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2017,94989538.7393828,8366628.0,,18.4025963057796,1.88678110276033,5.677317074453412,6.9092598190384,11353.38379325372,,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2018,94486959.7692481,8497515.0,,17.7716826195706,1.83003529571926,6.213581264640309,7.07376768911764,11119.363692708763,8.2,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2019,100224518.3464,8586781.0,5.084641147829437,16.7526554622598,1.90217638736243,6.673047792880708,7.08678639809722,11671.954641256134,7.13,,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,,,,,,,
PA,15,PARÁ,2020,113952003.961827,8674561.0,,16.9621054735047,2.56508504161611,6.847608772363236,7.38764820123783,13136.342457194894,4.82,4.0148420479302835,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,7188.0,,293540.0,,3418.5103824122216,,83.71006550650354,
PA,15,PARÁ,2021,122722997.921857,8760842.0,,17.3242966602728,3.27489581629092,6.6888547927242605,7.93777475780601,14008.12820524066,4.54,4.896809020638199,2020-03-16,57.41,12,0,17,14,17,17,20,17,20,43.326885245901636,45.30054794520548,2112769,1742188,363086,0.4130322995758934,,17090.0,,625463.0,,7284.021800486119,,199.02685301977542
PB,25,PARAÍBA,2000,20840093.1889817,3397673.0,,,,,,6133.637106626124,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2001,21012629.5839054,3468594.0,,,,,,6057.967459986784,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2002,24216099.4412137,3494893.0,,,,,,6928.9959495794865,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2003,24540319.6973411,3518595.0,,,,,,6974.465574282092,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2004,24350893.5739834,3568350.0,,,,,,6824.132603019155,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2005,25254792.7696758,3595886.0,,,,,,7023.246223510923,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2006,28072277.5592382,3623215.0,,,,,,7747.891736824395,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2007,28996250.7926087,,,,,,,,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2008,31286787.355756,3742604.0,,,,,,8359.63071587483,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2009,32776815.377721,3769977.0,,,,,,8694.168526153078,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2010,33522492.0,,,24.7422669675765,1.83902850693797,,10.1526263479411,,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2011,34259249.7186761,3791315.0,,24.6501579221584,1.86429584369329,,10.0941850464431,9036.244606073644,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2012,36338906.4575317,3815171.0,,23.9366206384091,1.78563456988527,8.23029950688973,10.2607327518323,9524.843436252713,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2013,36896107.0598764,3914421.0,,23.4599599262544,1.90657021961736,7.715061818848816,10.7871905213066,9425.686981516908,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2014,39050201.415025,3943885.0,,23.2202378531884,1.93986842653781,7.860269759387001,11.6377186806303,9901.455396144918,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2015,38501663.7926561,3972202.0,,22.1059585707649,1.9968025729955,8.358084508290364,11.9125812844651,9692.775894241055,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2016,37495133.7006074,3999415.0,,21.9402467515814,1.98906861677593,8.901301815390502,12.0758406549691,9375.154541503545,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2017,38181725.0673036,4025558.0,,22.0626636342875,2.07786243267495,9.563891515163862,12.3562574187657,9484.827958584523,,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2018,37697429.7151776,3996496.0,,21.1710458361525,2.14229331561114,9.633438892469803,12.6738105914114,9432.62040426854,7.77,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2019,38199275.3107245,4018127.0,9.570205222483013,20.5972832615793,2.258929761719,9.35759372463837,12.9154288386936,9506.736673759813,6.69,,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,,,,,,,
PB,25,PARAÍBA,2020,37094013.1616871,4039277.0,,20.9212358218232,2.97351068850523,8.887729165392717,13.6579722889352,9183.329878512193,3.59,3.6683006535947715,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,3672.0,,166485.0,,4143.3483809745185,,91.38586211934067,
PB,25,PARAÍBA,2021,36162842.203812,4059905.0,,22.2560626418598,4.27739893749566,9.23666933093262,14.5048549986596,8907.312413421498,4.27,5.054662453292236,2020-03-17,22.22,12,0,14,14,18,17,20,17,23,46.66527322404371,39.435671232876714,1451293,782143,173833,0.3249088489902873,,9596.0,,464355.0,,11556.503813841624,,238.81773771710053
PE,26,PERNAMBUCO,2000,64621925.0784965,7638101.0,,,,,,8460.470093089434,,,2020-03-14,29.63,11,5,68,12,16,16,19,16,19,49.62527322404371,49.30671232876713,3297944,1661163,418337,0.3089131193183974,,,,,,,,
PE,26,PERNAMBUCO,2001,65681553.7289993,8008207.0,,,,,,8201.780214847007,,,2020-03-14,29.63,11,5,68,12,16,16,19,16,19,49.62527322404371,49.30671232876713,3297944,1661163,418337,0.3089131193183974,,,,,,,,
PE,26,PERNAMBUCO,2002,68497294.8869844,8084667.0,,,,,,8472.494276756779,,,2020-03-14,29.63,11,5,68,12,16,16,19,16,19,49.62527322404371,49.30671232876713,3297944,1661163,418337,0.3089131193183974,,,,,,,,
PE,26,PERNAMBUCO,2003,64632814.2385382,8161862.0,,,,,,7918.881039466019,,,2020-03-14,29.63,11,5,68,12,16,16,19,16,19,49.62527322404371,49.30671232876713,3297944,1661163,418337,0.3089131193183974,,,,,,,,
PE,26,PERNAMBUCO,2004,69512643.0308514,8323911.0,,,,,,8350.95942650653,,,2020-03-14,29.63,11,5,68,12,16,16,19,16,19,49.62527322404371,49.30671232876713,3297944,1661163,418337,0.3089131193183974,,,,,,,,
PE,26,PERNAMBUCO,2005,72267053.8361906,8413593.0,,,,,,8589.321332300076,,,2020-03-14,29.63,11,5,68,12,16,16,19,16,19,49.62527322404371,49.30671232876713,3297944,1661163,418337,0.3089131193183974,,,,,,,,
PE,26,PERNAMBUCO,2006,74747929.2439193,8502603.0,,,,,,8791.181858534297,,,2020-03-14,29.63,11,5,68,12,16,16,19,16,19,49.62527322404371,49.30671232876713,3297944,1661163,418337,0.3089131193183974,,,,,,,,
PE,26,PERNAMBUCO,2007,79052867.4390658,,,,,,,,,,2020-03-14,29.63,11,5,68,12,16,16,19,16,19,49.62527322404371,49.30671232876713,3297944,1661163,418337,0.3089131193183974,,,,,,,,
PE,26,PERNAMBUCO,2008,81928632.2015665,8734196.0,,,,,,9380.214527080283,,,2020-03-14,29.63,11,5,68,12,16,16,19,16,19,49.62527322404371,49.30671232876713,3297944,1661163,418337,0.3089131193183974,,,,,,,,
